ClusterNo,raw_doc
161,값 적당 맛 못지않 괜찮.
161,맛있 값 저렴.
161,맛있 값 합리.
162,맛 있 상표 좋 보이 친근.
162,가장 친근 다가오 쉽 구입 수.
162,가장 맛.
162,맛 가장 좋 쉽 보 수 있 상표 가장 친근.
162,가장 친근 즐기 맛 좋.
162,가장 대중 상표 보 딱 하이트 알 수 있 눈 가장 많이 익 그렇 수.
162,가장 쉽 접하 수 있 가장 전형 맥주 맛 것 같.
163,국내 맥주 중 개인 제일 목 넘기 좋 맛 괜찮 수입 맥주 가격 너무 비싸 굳이 국내 맥주 먹 제품 항상 마시.
163,국내 맥주 중 가장 괜찮.
163,국내 맥주 중 가장 즐기 마시 국내 맥주 중 가장 선호 맛 따르 상표 선호.
163,국내 맥주 중 맛 가장 나 광고 많이 접하 브랜드 때문.
163,국내 맥주 국내 맥주 중 가장 보 향 많이 나 알코올 향 적 선호 편.
163,최근 들 국내 맥주 중 가장 시원 맛있 맥주 거 같.
163,마시 맥주 중 제일 목 넘기 좋 괜찮.
163,국내 맥주 맛있.
163,구매 쉽 싸 국내 맥주 괜찮.
164,기본 맥주.
164,가장 기본 맥주 맛.
164,브랜드 인지 도 높 젤 깔끔 광고 젤 많이 생각나.
164,깔끔 맛 젤 좋.
164,목 넘기 젤 좋 거 같.
164,젤 유명 듯.
164,젤 맛있.
164,젤 맛있.
164,톡 쏘 맛 젤 입맛 맞.
164,기본.
164,젤 맛있.
164,젤 기본 무난.
165,최근 맛 아주 좋.
165,맛 아주 좋.
165,맥주 아주 맛있 쏘 쏘 맛.
165,맥주 먹 때 아주 입맛 맞.
165,맥주 맛 아주 좋 시원 느낌 들.
165,흑 맥주 아주 아주 아주 맛있 향 뛰어남 최고.
165,목 넘기 거품 아주 부드럽.
165,삿포로 맥 목 넘기 아주 부드럽.
165,아주 부드럽.
165,맛 아주 좋.
166,톡톡 튀 맛 때문 좋아하.
166,거품 너무 많이 나 톡톡 쏘.
166,맛 톡톡 튀.
166,처음 먹 병 맥주 더 톡톡 쏘 신선 느낌 들.
166,톡톡 쏘 맛 좋 당연 카스 찾 수.
166,카스 맥주 톡톡 쏘 맛 진하.
166,톡톡 쏘 맛 좋.
166,거품 매우 부드럽 맥주 톡톡 쏘.
167,텁텁 뒷맛 남 깔끔.
167,부드럽 목 넘기 좋 텁텁 덜하.
167,맥주 맛 텁텁 깔끔.
167,부드럽 목 넘기 텁텁 없 부드럽 맛.
167,국산 맥주 텁텁 맛 있 하이네켄 목 넘기 맛 깔끔.
167,맛 깔끔 텁텁.
167,맛있 맥주 텁텁 쓴맛 잘 안 나서.
167,텁텁 없 샤프 맛.
167,색 진하 텁텁 맛 나 것 같.
168,광고 많이 접하 보 호프 집 가 때 떠오르 것 하이트 가장 많이 생각나 것 같 계속 보다 보 익숙 것 같.
168,맥주 맛있 상표 광고 효과 크 것 같 보.
168,광고 보 시원 맛있 것 같.
168,것 맛있.
168,텔레비전 광고 보 시원 상쾌 것 같 맛 때문.
168,것 맛있.
168,시원 가장 맛있 탄산 적 것 같.
168,시원 광고 보 거 때문.
169,맥주 맛 뛰어나 청량감 심하.
169,맛 가장 뛰어나 맥주 때문.
169,맛 뛰어나.
169,목 넘기 깔끔 청량감 뛰어나 끝 맛 달콤.
169,맥주 청량감 뛰어나 맛 밸런스 좋.
169,목 넘기 부드럽 청량감 뛰어나.
169,맛 향 뛰어나.
169,맛 뛰어나.
169,맛 뛰어나.
170,맥주 먼저 입 딱 맞 너무 탁 쏘.
170,맥주 목 탁 쏘 맛 좋 넘기 쉽 마시 나 뒤 상쾌.
170,탁 쏘 맛 적당 순하 너무 강하 알코올 맛 시원.
170,맥주 밋밋 맛 탁 쏘 맛 좋.
170,탁 쏘 깔끔.
170,탁 쏘 맛 좋.
170,시원 탁 쏘 맛.
170,탁 쏘 맛.
171,맥주 맛 나오 잘 맞.
171,맥스 맛 제일 입맛 맞.
171,개인 좋아하.
171,맛 개인 잘 맞.
171,개인 맥주 좋아하 때문.
171,제일 자주 먹 개인 입맛 맞.
171,먹 맥주 중 제일 입맛 맞.
171,마시 때 깔끔 개인 달달.
171,자주 먹 잘 맞.
171,맥주 중 제일 입맛 맞.
171,개인 몸 잘 맞.
171,맛 깔끔 개인 맞.
171,개인 좋아하 맛.
171,개인 제일 맛있 것 같.
172,밀러 맥주 크리미 느낌 너무 좋 밀러 좋아하.
172,밀러 처음 마시 게 밀러 맥주 전문점 마시 그전 맥주 즐기 밀러 굉장히 부드럽 맛있 그때 맥주 즐기 먹 시작.
172,밀러 맛 잘 맞.
172,밀러 거품 향 맛 좋아하.
172,밀러 맛 가장 부드럽 때문.
172,밀러 좋아하.
172,밀러 맥주 마시 가 너무 부드럽 맛있.
172,밀러 타임 듣 그때 밀러 좋아하.
172,밀러 주점 가 마시 밀러 맛 좋.
172,밀러 부드럽 맛 반하 상표 함께 좋아하 것 같.
173,맛 고소 많이 느끼 늘 즐기 먹 걸 바꾸.
173,늘 먹 게 카스.
173,늘 먹 익숙.
173,늘 자주 마시 맥주 브랜드.
173,늘 마시 거 뒷맛 깔끔.
173,늘 마시 거.
173,늘 즐기.
173,늘 먹 것 맛 좋.
174,독일 맥주.
174,독일 맥주 먹 국내 맥주 먹 맹물.
174,독일 맥주.
174,독일.
174,독일 맥주 향 좋.
174,맥주 독일 이미지 때문.
174,맥주 싱겁 독일 제대로 되 맥주 나오 하.
174,독일 느낌 나 이유 잘 모르.
175,맛 묵직 좋.
175,전체 묵직 뒷맛 깔끔.
175,아사히 약간 묵직 느끼 맛 좋아하.
175,맛 맥주 비하 묵직 쏘 탄산 강하 목 넘기 때 좋.
175,묵직 맛 어울리 분위기 있 상표 이미지.
175,묵직 고급 분위기.
175,톡 쏘 맛 칭다오 특유 맥주 향 묵직 맛 좋.
175,묵직 맛.
176,목 넘기 부드럽 연 좋.
176,맛 연.
176,칼로리 낮 맛 맥주 비교 연 마시 편하 끝 맛 좋.
176,뒷맛 깔끔 보리 향 연 좋.
176,연 아가 광고.
176,연 술 잘 잘 맞.
176,맛 연.
176,맛 연.
176,탄산 약하 맥주 맥주 연.
177,입맛 맛 대중 좋아하.
177,깔끔 대중.
177,대중 적.
177,제일 대중.
177,대중 심플.
177,맛 좋 대중 적.
177,대중 저렴 때문.
177,대중 친근.
178,깔끔 단맛 남.
178,맛 것 약간 다르.
178,약간 맛 나서 맛있.
178,약간 단맛 느끼.
178,맛 약간 톡 쏘 부드럽 보리 맛 나서.
178,약간 연하 부드럽 맛 때문.
178,단맛 느끼 것 같 시원 느낌 많이 남.
178,맥주 맛 구수 약간 단맛 느끼 병 가볍 들 마시 좋.
178,약간 단맛 나 탄산 많 하 점 좋.
178,맥주 비하 톡 쏘 맛 좋 약간 쓴맛 느끼 좋아하.
178,일단 단맛 맥주 좋아하 호가든 특유 단맛.
178,맛 풍부 약간 거치 느낌 좋.
178,약간 맛 좋.
178,목 넘기 좋 맛 부드럽 약간 단맛 나.
179,맥주 비하 가격 비싸 편 맛 맥주 훨씬 깔끔 취향 맞 맛.
179,좋아하 이유 가격 있 맛 있 국산 맥주 독특 맛 가지 있 가격 상표 비싸 자주 먹.
179,비싸 고급 보이.
179,고급 비싸 보.
179,가격 비싸 맛 깔끔.
179,순 가격 비싸.
179,국산 가격 비싸 진하 맛 나 부드럽.
179,비싸 맛있.
180,거품 부드럽 전용 잔 먹 게 좋.
180,상큼 맛 전용 잔 먹 재미 따르 재미.
180,상큼 맛 전용 잔 따르 재미.
180,거품 부드럽 목 넘기 좋 맛 좋 호가든 거품 일부러 내 위하 잔 가득 따르 마시 잔 따르 재미 있 맛 있 느낌 드.
180,먹 부드럽 목 넘기 좋아하 보 전용 컵 있 따르 맥주 잔 이쁘.
180,목 넘기 좋 호가든 전용 잔 맥주 따르 먹 재미.
180,과일 향 입맛 맞 전용 잔 따르 먹 재미.
180,맛 있 전용 잔 재미.
181,부드럽 맥주 느낌 느낌 맥주 느낌 나서 좋아하 거 같.
181,맛있 느낌.
181,맛있 좋 느낌.
181,탄산 느낌 가장 강하 느끼 갈증 풀리 느낌 맥주 좋.
181,시원 느낌 강하.
181,시원 느낌 강하.
181,시원 느낌 강하.
181,탄산 느낌 좋 술 느낌 음료 느낌 강하.
182,맥주 좋아하 자주 마시 보 눈 익 듯 딱히 디자인 좋아하 것.
182,광고 통하 눈 익 것 있 자주 마시 때문 상표 보 때 친근 좋 느낌 다가오.
182,광고 눈 익 친숙 느낌 많이 들.
182,광고 많이 하 눈 익.
182,입맛 맞 광고 많이 하.
182,자주 마시 맥주 눈 익.
182,가장 오랫동안 눈 익 시원 보이.
182,상표 눈 많이 익 듯.
182,가장 자주 눈 보이 상표 때문 눈 익.
183,소맥 타 좋.
183,소맥 좋아하 타 맛있.
183,일반 소맥 마시 때 많이 음 소맥 카드 느낌.
183,소맥 말아먹 맛있.
183,소맥 맛 나 때문.
183,소맥 먹 때 가장 맛있.
183,목 넘기 상쾌 소맥 마시 때 맛 좋.
183,소맥 맛 나 하 맥주 뒷맛 적.
183,소맥 먹 좋.
183,가장 대중 소맥 제조 때 맛 좋.
184,목 넘기 좋 순하 거품 많.
184,탄산 많 따끔거리 좋.
184,목 넘기 탄산 많 자극 많 시원.
184,탄산 많 목 넘기 좋.
184,탄산 많 맥주 좋아하 카스 라이트 탄산 많 카스 열량 낮.
184,거품 많 맛 좋.
184,탄산 때문 목 넘기 더 부드럽.
184,톡 쏘 맛 탄산 많 것 같.
185,먹 깔끔 시원 때문.
185,집안 전체 카스 즐기 마시 주로 먹 때문.
185,대중 깔끔 맛 있 주변 주로 마시 때문.
185,주로 먹 것.
185,주로 마시 것.
185,맛 깔끔 입맛 맛 밖 주로 맥주 마시 때 호가든 주로 먹.
185,대중 맛 비슷 주로 많이 먹 맛 하이트 주로 먹 지금 좀 비리 맛 것 같 탄산 맛 맛있.
185,주로 먹 때문.
186,목 넘기 좋 진하 쓰 거품 풍부 크리미 느낌 좋.
186,맛 깔끔 크리미.
186,진하 크리미 맛.
186,크리미 맛 맥주 비하 목 넘기 좋 깔끔 독특.
186,특유 맛 크리미 거품 풍부 마시 때 구수 풍미 느끼 수.
186,거품 크리미 맛 깔끔.
186,부드럽 크리미 흑 맥주.
186,맛 깊 크리미.
187,외국 맥주 불구 값 비교 저렴.
187,외국 맥주 같 맛 나.
187,외국 맥주 가격 저렴 한국 맥주 중 맛 진하 깔끔.
187,외국 느낌 나.
187,저렴 가격 비하 외국 맥주 뒤지 맛 가지.
187,외국 맥주 저렴.
188,맛 향 좋 톡 쏘 느낌 청량.
188,맛 청량 뒷맛 깔끔.
188,먹 때 청량 느낌 가장 많이 들어서.
188,상쾌 청량 느낌.
188,보리 고소 홉 쓴맛 적당히 어울리 깔끔 상쾌 맛 청량 느낌 때문.
188,깨끗 청량 맛 좋.
189,시원 풍부 거품 엔 링 좋.
189,하이네켄 다크 좋아하 흑 맥주 중 맛 가장 좋.
189,하이네켄 깔끔 맛 좋.
189,하이네켄 중 하이네켄 다크 좋아하 풍미 좋 마시.
189,맛 좋 하이네켄 맛있.
189,글씨체 맘 들 상표 보 하이네켄 맛 떠오르.
189,하이네켄 좀 더 입맛 좋 하이네켄 엔 링 거품 좋아하.
189,네덜란드 하이네켄 공장 직접 마시 하이네켄 맥주 맛 잊 수 없 너무 맛있.
189,하이네켄 맛 보.
190,톡 소 맛 좋 보편 많이 팔.
190,팔 그림.
190,사람 많이 시키.
190,밀러 팔 있 술집 자주 가.
190,많이 팔.
190,가장 많이 팔 그냥 잘 시키 맥주.
190,톡 소 맛 좋.
190,톡 소 맛 강하 더욱더 시원 깔끔 느끼.
190,대중 많이 먹 많이 시키.
190,자주 가 맥 줏 집 카스 맥주 팔.
190,광고 가장 많이 하 술집 맥주 시키 카스 많이 나오 때문 입맛 익숙 것 같.
190,자주 많이 먹 맥주.
190,진하 맛 톡 소 맛 좋.
190,가 팔.
190,톡 소 맛 때문.
190,음식점 흔히 팔 시원 맛 때문.
190,그냥 주변 많이 시키.
190,톡 소 맛 호프 맛 비율 잘 맞 목 넘기 좋 맛있.
190,톡 소 맛 느끼 하.
190,그냥 제일 맛있 것 같 주변 많이 먹 때문.
190,팔 때문.
190,시원 맛있 가 안 팔 곳 없.
191,광고 맛 적절 표현 잘 맛있.
191,표현 깔끔.
191,고급 보이 흑 맥주 잘 표현 것 같.
191,맥주 좋아하 카스 잘 표현 거 같.
191,깔끔 톡 쏘 맥주 맛 잘 표현 듯 상표.
191,시원 맥주 느낌 표현.
191,깔끔 산뜻 아사히 맥주 잘 표현.
191,맥주 시원 맛 좋 뿐 이미지 좋 시원 느낌 맥주 잘 어울리 삶 표현 것 같.
192,입맛 맞 적당 탄산.
192,입맛 맞 가볍 탄산 풍부 저렴.
192,입맛 가장 잘 맞 쓰 좋 브랜드 탄산 정도 가장 적당 거 같.
192,입맛 맞 거 같 탄산 적당 괜찮.
192,가장 친근 가격 적당 거 같.
192,맛 괜찮 거 같 가격 적당 즐기.
192,시원 마시 수 있 가격 적당.
192,맥주 광고 괜찮 탄산 양도 적당 거 같 캔 디자인 심플 괜찮 것 같.
192,탄산 적당 쓴맛 적 입맛 맞.
192,맛 쓰 괜찮 가격 적당 생각.
193,오래.
193,오래 들 친근 느낌.
193,가장 오래.
193,거품 진하 오래 남.
193,오래 마시 깔끔 맛 유지.
193,부드럽 맛 마시 내내 유지 맛.
193,맥주 맛 진하 입안 오래 남.
193,맛 맞 오래 먹 것.
193,밀러 맥주 전문점 맥주 마시 거품 오래 유지 깊 맛 있 좋아하.
194,톡 쏘 맛 강하 카드 어 감 자체 시원 느낌.
194,어 감 좋.
194,흔히 마시 카스 하이트 다르 호가든 왠지 어 감 있 보이.
194,이름 신선 상표 어 감 강렬 시원 것 같.
194,하이트 어 감 좋아하 때문.
195,맥주 그렇 새롭 맛.
195,새롭 수.
195,맛 새롭 좋.
195,새롭 맛 끝 맛 작.
195,새롭 브랜드 신선 느끼.
195,더 신선 새롭 이미지 맥주 맛 산뜻 것 같.
196,광고 참 매력.
196,거품 매력.
196,깔끔 시크 매력.
196,골든 상표 매력.
196,매력 있.
196,거품 풍부 부드럽 광고 매우 매력 끌리.
197,도수 좀 있 소주 맥주 섞 맛.
197,소주 섞 때 맛 좋 탄산 살.
197,카스 병 맥 패트 롤 먹 때 맛 깔끔 카스 특유 맥주 맛 덜 나서 소주 섞 먹 때 더 맛있.
197,소주 섞 먹 때 맛있.
197,가장 친근 입맛 딱 맞 원래 맥주 잘 안 마시 개인 소주 함께 섞 마시 가장 맛있 맥주 카스 거 같.
197,맥주 맛 진하 거 같 소주 섞 맛 괜찮.
197,맛 부드럽 섞 먹 때 맛.
197,소주 섞 마시 때 가장 맛있 것 같.
198,맛 향 특이 맥주 느낌.
198,톡 쏘 맛 특이.
198,특이 효모 맛 때문.
198,맛 향 특이 그렇.
198,부드럽 순하 특이 맛.
198,맥주 다르 특이 맛 느끼.
198,맥주 특이 향 때문 좋아하.
199,맥주 맛 밸런스 가장 적절 것 같.
199,적절 가격 맛.
199,맥주 맛 깔끔 가격 적절 병 마시 좋 외국 제품 색다르.
199,좋아하 맛 맥주 고소 맛 탄산 적절 들어가.
199,탄산 적절 맛 깊 것 같.
199,부드럽 탄산 적절.
200,그냥 평범 괜찮.
200,맛 평범 이종석 광고.
200,평범.
200,이종석 광고 때문.
200,가장 평범.
200,가장 평범 일반인 먹 좋 맛 거 같.
200,평범 문안.
201,맥주 향리 독특.
201,목 넘기 시원 다 맥주 비하 특유 맥주 향리 풍부.
201,진하 특유 효모 향리 좋.
201,맥주 향리 좋.
201,라거 향리 풍부 맛 진하 부드럽.
202,그냥 오래되 거.
202,그냥 오래되 거.
202,오래되 중후 이미지 전통 흑 맥주.
202,대중 마시 오래되.
202,오래되 전통.
202,음 오래되.
203,홉 맛 좋.
203,홉 맛 진.
203,깊 풍부 맛 알코올 맛 먼저 올라오 홉 맛 좋.
203,홉 많.
203,맛있 우리나라 맥주 시원 맛 먹 독일 맥주 홉 많 깊 맛 남.
203,맥주 본연 맛.
203,맛 군더더기 없이 아주 깔끔 맥주 본연 맛 가지.
203,풍부 맥주 본연 맛 고급 이미지.
203,부드럽 홉 아 맛.
203,진하 풍부 흑 맥주 본연 맛.
203,깔끔 맛 홉 본연 맛 좋.
203,홉 맛 깔끔.
204,칼로리 다운.
204,가장 맛 깔끔.
204,가장 시원.
204,깔끔 하.
204,가장 친숙 가장 처음 접하 맥주.
204,가장 처음 마시 맥주 하 가장 깔끔.
204,맥주 처음 먹 하 깊 맛.
204,깔끔 가장 맥주 다운 맛.
204,가장 깔끔 맛.
204,기준 가장 맥주 다운 맛 가깝 브랜드.
204,가장 대중 맛 깔끔 사람 마시 가장 거리낌 없.
205,일단 광고 정말 맥주 맛있 보이 나오.
205,정말 맛있.
205,광고 보 나서 신뢰 가 느낌 때문.
205,맥주 맛 특히 거품 정말 맛있.
205,흑 맥주 처음 먹 맥주 정말 인상 깊 맛 맥주 전문점 주방 보조 일 때 먹 정말 최고.
205,정말 맛있.
205,맥주 맛 정말 부드럽.
205,정말 맛있 신뢰 가.
205,맥주 정말 맛있 뒤끝 없 목 넘기 부드럽.
205,맥주 맛 정말 좋 목 넘기 예술.
205,오래되 맥주 신뢰 가.
206,편안.
206,목 넘기 편안 맛 좋.
206,부드럽 편안 느낌.
206,대중 편안 맛.
206,알 쉽 편안 상표 믿음 가.
206,거품 좋 목 넘기 편안.
206,일반 가 있 때문 편안 마시 수.
207,맛 맑 부드럽.
207,맛 깔끔 맑 느낌 좋.
207,맑 느낌 깊 맥주 맛 같이 느끼 좋아하.
207,초록 맑.
207,그냥 맛있 시원 맑 느낌.
208,맥주 깊 맛 느끼 수 있 효모 때문 듯.
208,일본 처음 마시 효모 깊 맛 좋.
208,효모 들 건강 좋 들어서.
208,효모.
208,색상 맛 병 효모 모두 좋.
209,광고 보 먹 맛 나서.
209,맛 나서.
209,맥주 맛 나서.
209,맛있 과일 맛나 잘 들어가.
209,맛나.
209,자주 먹 맛나 좋.
209,너무 부드럽 맛있 잘 들어가.
209,제일 맛있 향도 과일 향 맛 맥주 특히 맛나.
209,맥주 맛나.
210,카스 목 넘기 좋 라이트 때문 다이어트 좋 걸 생각.
210,다이어트.
210,다이어트 좋.
210,맥주 마시 칼로리 다이어트 도움 되 것 같.
210,가볍 마시 좋 맛 깔끔 라이트 다이어트 도움 되 하 막연 생각 마시.
210,다이어트 때문.
210,라이트 다이어트 조금 도움 되 것 같.
210,다이어트.
210,다이어트 도움 되 수 있 제품.
211,일단 맛 좋 광고 원빈 하 깔끔.
211,맥주 입맛 맞 상표 좋 보이.
211,깔끔 일단 상표 좋 맥주 좋.
211,일단 맛 부드럽 먹 좋.
211,일단 맛 깔끔 좋.
211,일단 맛 부드럽 입맛 맞 좋 맥주 맛 좋 때문 즐기 먹 상표 좋 것 같.
211,일단 마시 맥주 깊 맛.
211,상표 맛 연관 많 일단 맛 좋.
212,그냥 흔히 마시 마시.
212,흔히 보 수 있 자주 먹 맥주.
212,가장 흔히 접하 수 있 광고 영향 받.
212,부드럽 흔히 먹 거.
212,흔히 먹 맥주 때문.
212,맛있 가장 흔히 접하 수.
212,가 흔히 판매 먹 거.
212,흔히 먹.
213,향기 독특 좋.
213,끝 맛 고급 향 깊 구수 향기.
213,맥주 향기 맥주 거품 부드럽 적당 알코올 함유량.
213,향기 맛 좋 부드럽 거품 좋.
213,꾸 향기 좋.
213,부드럽 마시 달콤 향기.
213,맥주 끝 마트 향기 좋.
213,향기.
213,달콤 향 좋 부드럽.
214,상표 맥주 거칠 깊이.
214,거칠 진하 맛.
214,맛 부드럽 깊이.
214,맛 깊이.
214,목 넘기 거칠 좋아하.
214,거품 고소 맛 깊이.
214,맛 진하 깊이 있 거품 부드럽 맛있.
214,맥주 맛 깊이 있 것 같 구매 편하.
215,목 넘기 톡 쏘 상쾌.
215,거품 많이 없 톡 쏘 맛 좋.
215,맛 부드럽 우리나라 맥주 느끼 편하 맛 톡 쏘 맛 적 목 넘기 좋.
215,톡 쏘 맥주 대명사 마시 때 상쾌.
215,더 시원 오래가 듯.
215,맛있 거품 적당.
215,술 맛 많이 없 배부르 많이 없.
215,많이 톡 쏘 적당 거품.
215,목 넘기 좋 톡 쏘 맛 오래가.
215,마시 때 목 넘기 맥주 비하 톡 쏘 때문.
215,톡 쏘 많이 적 목 넘기 좋.
215,톡 쏘 느낌 상쾌 남자 먹 좋 만큼 목 넘기.
215,시원 맛있 거품 오래가.
215,톡 쏘 맥주 맛 거품 부드럽 맛 조화 좋.
215,맛 톡 쏘 맥주 다르 부드럽 상쾌 느낌.
215,톡 쏘 정도 적당 풍부 부드럽 거품.
216,색다르 맛.
216,거품 맛 색다르.
216,맛있 하 광고 색다르.
216,맛 색다르 거품 깊.
216,향 좋 맛 색다르 것 같.
216,버드와이저 상표 색다르 맛 있 때문.
217,입맛 맞 톡 쏘 부드럽 속 시원 느낌 남.
217,톡 쏘 정도 맛 입맛 맞.
217,가장 무난 약간 톡 쏘 맛 기분 좋 하 진하 정도 딱 맞.
217,가장 대중 한국인 입맛 맞 거 같 적당 목 넘기 톡 쏘 정도 맘 들.
217,너무 톡 쏘 홉 씁쓸 맛 정도 취향 맞.
217,톡 쏘 맛 입맛 맞 때문.
217,약간 톡 쏘 알 싸 맛 입맛 잘 맞.
217,예전 마시 것 때문 입맛 맞.
218,맥주 하 떠오르 브랜드 맥주병 이쁘.
218,맥주 하 떠오르.
218,그냥 하이네켄 하 맛 자꾸 떠오르.
218,좋아하 맥주 맛 바로 떠오르.
218,기네스 맛 잘 떠오르.
219,일본 맥주 그렇 맛 부드럽.
219,부드럽 거품 함께 목 넘기 좋 맥주 맛 좋.
219,일본 먹 때 매우 거품 부드럽.
219,일본 맥주 거품 부드럽 목 넘기 좋.
219,일본 먹 아사히 맛 잊 부드럽 거품 깔끔 목 넘기.
220,흑 맥주 맛 남자 맥주 콘셉트.
220,항상 즐기 먹 걸 건 입 잘.
220,남자 맥주 항상 카스 마시.
220,남자 맥주 카피 문구 마음 들.
220,독하 좋 항상 먹 걸 자주 찾 되.
220,남자 맥주 톡 쏘 맛 좋.
220,항상 카스 맥주 먹 보 익숙.
220,남자 맥주.
220,남자 맥주.
220,항상 마시 맥주 번 마시 레몬 맛 맥주 좋.
220,목 넘기 시원 항상 먹.
220,항상 마시 거.
220,항상 마시 상표.
220,항상 마시 거 거.
220,이유 모르 항상 마시 걸 거리낌 없.
221,맥주 흑 맥주 자주 마시 때 기네스 맥주 맛 좋 걸 깨닫 개인 기네스 맥주 맥주 비하 맛있 맛있 부드럽 넘어가 입맛 잘 맞.
221,무겁 맛 맥주 선호 하이트 맥스 비하 맛 깔끔 보통 저녁 맥주 마시 맥주 비하 칼로리 적 선호 편.
221,맛 선호 맛.
221,기네스 흑 맥주 좋 보 기네스 좋.
221,부드럽 목 넘기 기네스 향 맛 기네스 디자인 병 캐 안 들 구슬.
221,기네스 흑 맥주 선호.
221,깊 기네스 맛 좋.
221,맥주 브랜드 비하 선호 맥주 맛 선호 맥주 맛 목 넘기 좋 뒷맛 깔끔 걸 선호.
221,톡 쏘 듯 시원 목 넘기 좋 카스 맥주 선호.
221,기네스 특유 맛 좋.
221,기네스 독특 흑 맥주 기네스 존재 유일 제품.
222,맛있 광고 재미있 시원.
222,광고 재미있 맛 가볍 즐기 좋.
222,요즘 재미있 먹 가볍 맛 괜찮.
222,맛 가볍 깔끔 광고 통하 재미있 이미지.
222,광고 재미있 맛.
222,널리 알리 있 브랜드 일본 광고 상당히 재미있.
223,맛 맥주 비하 찌 하 금방 오르.
223,맛 찌 하.
223,커피 맥주 찌 하 씁쓸 맛 좋아하.
223,맛 찌 하 탄산 그다지 많이 없.
223,맛있 맛 찌 하.
224,레몬 라임 함께 마시 가장 맛있.
224,레몬 함께 먹 때 맛있.
224,레몬 함께 먹 맛 좋 향도 좋 코로나 좋아하.
224,레몬 함께 상큼 마시 수 있.
224,레몬 함께 먹 상큼.
225,신선 보이 젊 층 좋아하.
225,기존 맥주 맛.
225,젊 층 많이 마시 맛 좋.
225,기존 좋아하.
225,맥주 맛 다르 마시 국산 맥주 마시 별로.
225,기존 국산 맥주 맥주 맛 풍부 시원 깔끔.
225,국산 맥주 다르 맛 있.
225,젊 층 좋아하 맛 기존 맥주 다르 맛있.
225,라이트 기존 맥주 가볍 느낌 좋.
225,맛 기존 국산 맥주 다르.
226,상표 디자인 심플 깔끔 맛 시원 깔끔.
226,깔끔 심플 게 맛 그러 것 같.
226,강렬 시원 느낌 때문.
226,맛 톡 쏘 느낌 강렬 끝 맛 깔끔 떨어지.
226,심플 시원 보.
226,심플 알아보 쉽.
226,맛 깊 강렬 느낌.
226,심플 강렬.
226,일단 맛 있 간결 강렬 느낌.
226,심플 깔끔 맛.
227,상표 이쁘 생기 보 있 시원 느끼 생각 들.
227,시원 생기.
227,시원 생기.
227,귀엽 생기.
227,싸 라벨 먹 생기.
228,상표 한눈 들어오 번 들 때 기억 쉽 이름 맥스 맥주 이미지 좋.
228,익숙 바로 한눈 들어오.
228,깔끔 한눈 들어오.
228,깔끔 한눈 들어오 익숙.
228,깔끔 한눈 들어오.
229,목 넘기 굉장히 부드럽.
229,거품 굉장히 부드럽.
229,일반 맥주 달리 굉장히 부드럽 거품 맛있.
229,맛 굉장히 부드럽 풍부.
229,맥주 보다 크리미 부드럽 맥주 거품 굉장히 인상 표현.
230,주위 분 많이 들.
230,젊 사람 많이 마시 것 같 맥주.
230,주위 사람 많이 마시.
230,깔끔 맛있 주위 많이 먹.
230,주위 사람 다 카스 마시.
230,주위 사람 맛있 하.
230,주위 많이 마시.
231,대중 무난 마시 수.
231,맥주 맛 좋 가장 대중 마시 수 있 맥주 때문.
231,저렴 무난 데 마시 수.
231,가장 대중 서 마시 수 있 가장 무난 생각.
231,대중 음식점 대형마트 가 제일 많이 보 수 있 쉽 구하 수 있 좋 맛 무난 대중.
231,목 넘기 부드럽 시원 무난 먹 수.
231,제일 많이 접하 수 있 것 것 있 무난.
232,목 넘기 부드럽 라이트.
232,부드럽 맛 목 넘기 보리 맥주 하.
232,보리 함유량 많 하 보리 맛 더 것 같 하 하 자주 이용.
232,순수 보리 맥주 목 넘기 좋.
232,삿포로 뒷맛 깔끔 목 넘기 좋 맥주 다르 보리 쓴맛 하 느낌 적 부드럽.
233,제품 탄산 강하 깔끔 맛 나 갈증 날 때 시원 하 먹 갈증 해소 제일 잘 되 느낌 답 내음 없이 깔끔 맛 좋아하.
233,시원 느낌 갈증 해소 스트레스 해소 느낌.
233,맛있 마시 때 톡 쏘 탄산 시원 갈증 해소.
233,맛 좋 갈증 해소 좋 가볍 마시 편하.
233,카스 마시 때 맥주 다르 톡 쏘 맛 갈증 해소 시원 좋 것 맛있 듯.
234,일반 맥주 맛 느끼 수 있 흑 맥.
234,맥 자 맛있.
234,흑 맥 어의 깊 맛.
234,흑 맥 맛있.
234,맥 부드럽.
235,맥주 맛 좋 김연아 선전 것 그냥 좋.
235,김연아 선전.
235,김연아 선수 좋아하 광고 나오.
235,김연아 나오 선전 보 좋아하.
235,선전 공유 나오.
236,음료수 느낌 나서 간편 먹 좋.
236,병 맥 먹 간편 가격 적당 깔끔.
236,맥주 맛 깔끔 간편 마시 좋.
236,오픈 간편.
236,병 맥 먹 간편 가격 적당 깔끔.
237,목 넘기 부드럽 깔끔 끝 맛 적당히 톡 쏘 맛 좋.
237,옛날 좋아하 목 넘기 느낌 좋 적당히 쏘 맛 있 가격 적당 맛 시원 좋.
237,적당히 톡 쏘 적당히 쓰 가장 많이 마시 익숙 하.
237,가볍 깊 맛 적당히 적당히 톡 쏘 맛 너무 쏘 맛 싫어하 금색 예쁘 캔 맘 들.
